Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
72,36,68,29,54,42,54,26,45,47,76,27,Math,Aviation and Aerospace
64,45,64,73,64,46,61,67,32,38,74,55,Math,Engineering
42,75,45,23,61,80,58,53,48,32,42,21,Science,Healthcare and Medicine
66,43,77,59,48,21,34,58,80,77,75,53,Sports,Fitness Trainer
60,80,75,54,47,32,24,62,21,44,28,24,Urdu,Entertainment and Arts
42,64,70,60,58,46,70,43,23,38,47,32,Hindi,Government and Administrative Services
73,42,42,45,52,71,36,73,57,58,53,21,Marathi,Media and Journalism
21,22,56,70,74,22,35,54,39,72,65,31,History,Cultural Heritage Manager
48,76,51,69,37,65,52,49,80,69,72,80,Sports,Fitness Trainer
76,45,65,71,35,47,76,55,54,80,22,33,Environmental Studies,Environmental Scientist
20,48,65,26,36,23,45,30,48,77,57,61,Environmental Studies,Environmental Scientist
62,66,69,65,42,74,36,41,66,74,56,60,Science,Research and Development
67,24,80,69,31,58,24,75,24,63,22,77,Hindi,Media and Journalism
37,60,30,51,55,25,68,69,32,70,37,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
75,42,70,22,78,28,60,32,43,71,47,42,History,Archaeologist
69,50,27,75,45,71,39,64,49,80,80,76,Environmental Studies,Environmental Scientist
37,36,61,55,80,76,70,52,50,63,65,70,History,Archaeologist
30,36,73,24,71,78,33,71,23,78,31,20,Science,Education and Academia
35,78,53,79,44,46,78,26,73,80,69,46,Environmental Studies,Environmental Scientist
69,30,46,56,59,24,45,48,36,53,56,24,Marathi,Literature and Education
26,61,29,37,67,44,42,20,73,70,78,47,Math,Architecture
54,77,71,59,72,27,80,45,21,29,48,70,Geography,Geologist
70,41,80,63,72,22,54,38,31,73,23,78,Hindi,Government and Administrative Services
34,58,45,53,28,26,25,44,33,30,41,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
63,73,21,79,69,53,59,27,30,39,45,71,English,Literature and Education
48,47,42,67,24,29,22,36,41,31,47,23,English,Media and Journalism
78,50,54,57,25,46,64,21,30,68,60,47,Marathi,Media and Journalism
30,78,50,53,43,47,29,69,65,75,47,57,Urdu,Government and Administrative Services
42,42,62,72,47,73,28,41,63,67,29,42,Science,Healthcare and Medicine
64,25,60,27,23,51,62,30,62,67,64,34,Environmental Studies,Environmental Scientist
43,64,67,50,53,31,65,73,25,33,72,26,Drawing,3D Artist
66,31,31,31,25,44,44,77,60,70,43,52,Drawing,Fine Artist
39,71,34,53,68,56,66,80,68,33,57,66,Drawing,Product Designer
61,67,57,39,76,74,60,62,74,55,53,35,History,Museum Professional
30,54,38,38,70,22,43,39,26,29,60,53,History,Documentary Filmmaker
28,20,78,31,76,39,72,24,30,46,56,29,Hindi,Media and Journalism
57,51,73,21,24,44,58,65,20,58,46,55,Hindi,Entertainment and Arts
41,70,45,64,76,66,32,61,62,52,51,33,History,Archaeologist
43,64,48,68,79,80,73,43,57,24,32,39,Science,Interdisciplinary Fields
62,59,45,47,51,42,52,69,63,23,35,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
37,34,43,22,57,63,25,46,37,47,60,23,Science,Healthcare and Medicine
30,61,65,73,49,64,74,30,24,34,34,48,Geography,Geologist
31,46,66,53,33,37,61,73,67,60,54,64,Drawing,Fine Artist
20,29,34,22,33,72,35,28,26,65,78,25,Math,Engineering
49,77,49,44,35,35,49,24,48,55,50,73,Urdu,Entertainment and Arts
76,49,51,80,72,28,56,55,75,70,29,21,English,Entertainment and Arts
79,45,54,58,60,76,77,37,31,39,51,54,Marathi,Media and Journalism
74,37,27,72,21,78,49,73,65,59,21,23,Science,Education and Academia
75,20,56,49,23,66,39,74,22,75,40,46,Marathi,Media and Journalism
53,45,42,68,20,38,41,20,70,46,76,25,Math,Finance and Investment
31,75,31,55,51,31,76,40,76,22,63,79,Computer,Software Developer
73,45,23,21,57,52,74,43,79,42,34,76,Sports,Physical Therapist
52,77,78,42,76,23,26,53,60,55,27,66,Hindi,Media and Journalism
58,55,33,60,22,28,30,60,36,27,34,71,Computer,Software Developer
45,59,28,57,38,29,43,37,80,34,33,67,Sports,Fitness Trainer
53,31,28,34,44,51,72,63,20,27,78,75,Math,Finance and Investment
33,40,78,75,28,74,39,43,40,37,79,60,Math,Aviation and Aerospace
42,29,24,58,37,47,40,20,32,66,51,38,Environmental Studies,Environmental Scientist
50,49,73,23,62,42,26,43,21,51,46,42,Hindi,Media and Journalism
34,72,62,20,49,35,63,66,22,59,36,29,Urdu,Media and Journalism
66,67,75,40,74,72,31,25,65,77,26,23,Environmental Studies,Environmental Scientist
66,23,22,34,57,57,67,37,42,76,47,24,Environmental Studies,Environmental Scientist
71,45,67,34,62,69,33,79,43,55,52,27,Drawing,Fashion Designer
72,60,55,71,41,50,66,67,40,64,49,74,Computer,Software Developer
33,34,73,32,38,22,25,24,52,59,41,39,Hindi,Government and Administrative Services
71,37,68,61,25,52,76,38,47,57,77,30,Math,Mathematics and Actuarial Science
59,45,24,80,68,58,63,63,37,23,48,72,English,Entertainment and Arts
49,25,75,64,30,49,24,49,68,27,49,32,Hindi,Entertainment and Arts
50,21,33,24,26,66,57,68,51,72,29,55,Environmental Studies,Environmental Scientist
31,53,27,69,66,59,41,70,66,51,20,57,Drawing,Storyboard Artist
45,44,20,62,76,66,35,25,36,77,74,56,Environmental Studies,Environmental Scientist
31,59,45,64,39,53,36,70,52,41,78,33,Math,Research and Development (R&D)
35,22,71,43,58,68,32,52,35,77,64,51,Environmental Studies,Environmental Scientist
67,20,77,25,47,20,58,76,21,70,29,48,Hindi,Literature and Education
64,49,50,77,34,21,21,24,56,57,25,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
29,25,68,45,28,50,39,41,32,77,51,64,Environmental Studies,Environmental Scientist
44,78,26,48,26,38,30,73,60,23,65,20,Urdu,Government and Administrative Services
54,39,43,40,66,34,72,66,76,34,77,51,Math,Mathematics and Actuarial Science
73,41,47,20,75,65,49,33,22,26,58,41,History,Genealogist
57,29,55,34,22,35,30,23,76,56,69,23,Sports,Sports Coach
32,69,57,78,31,63,73,28,25,71,41,80,Computer,Software Developer
30,66,52,42,33,53,66,41,71,41,43,58,Sports,Sports Nutritionist/Dietitian
55,37,25,42,54,29,32,52,32,75,52,58,Environmental Studies,Environmental Scientist
28,45,53,28,49,69,72,39,78,63,26,77,Sports,Professional Athlete
20,75,42,67,80,47,27,74,40,68,53,34,History,Genealogist
48,23,69,22,21,44,31,76,26,32,37,75,Drawing,Product Designer
45,79,42,54,28,50,55,55,33,62,74,75,Urdu,Literature and Education
65,56,39,42,56,28,32,79,63,63,27,26,Drawing,Fashion Designer
65,29,46,79,28,75,62,46,25,70,48,58,English,Media and Journalism
72,40,64,43,25,53,70,30,21,28,58,75,Computer,Software Developer
76,80,44,39,34,78,43,79,34,67,58,52,Urdu,Entertainment and Arts
54,24,60,20,57,72,60,29,80,41,69,44,Sports,Physical Therapist
66,58,31,79,32,73,67,54,61,47,35,51,English,Government and Administrative Services
69,24,60,64,47,20,35,24,22,35,49,55,Marathi,Government and Administrative Services
54,58,66,68,23,66,39,21,55,34,72,61,Math,Aviation and Aerospace
66,68,36,52,23,73,27,54,60,42,72,50,Science,Allied Healthcare Professions
29,74,55,27,23,65,28,70,40,34,46,38,Urdu,Government and Administrative Services
68,57,65,74,58,33,24,71,42,76,75,23,Environmental Studies,Environmental Scientist
67,35,36,76,38,40,48,61,44,55,67,76,English,Corporate and Business Communication
44,56,59,30,76,38,36,37,71,20,40,78,Computer,Software Developer
39,30,69,66,49,38,60,27,55,41,24,45,Hindi,Literature and Education
67,67,22,27,53,60,33,69,26,73,33,30,Environmental Studies,Environmental Scientist
31,27,32,60,34,65,61,22,60,27,38,34,Science,Research and Development
34,66,43,52,62,62,61,79,65,34,47,34,Drawing,Fashion Designer
58,64,69,48,72,74,30,76,26,69,57,46,Drawing,Fashion Designer
37,46,57,66,74,34,64,63,73,23,21,21,History,Cultural Heritage Manager
34,35,47,67,73,43,73,24,59,61,73,54,History,Museum Professional
27,35,60,61,62,38,40,33,55,26,56,62,History,Genealogist
66,32,25,41,38,35,66,23,61,58,71,31,Math,Finance and Investment
67,74,22,23,24,44,68,70,70,78,22,51,Environmental Studies,Environmental Scientist
37,37,27,23,45,60,44,79,33,70,70,33,Drawing,Storyboard Artist
59,22,48,39,78,62,31,30,57,34,33,29,History,Genealogist
49,73,72,67,76,70,57,64,80,79,57,78,Sports,Professional Athlete
53,29,65,55,73,34,32,50,20,23,29,57,History,Historian
39,51,33,39,25,52,36,57,78,59,24,39,Sports,Professional Athlete
30,68,53,53,49,50,80,52,80,57,37,77,Geography,Disaster Management Specialist
38,74,40,78,60,37,67,56,74,60,36,38,English,Literature and Education
75,63,63,72,44,66,27,77,60,32,44,26,Drawing,Architect
42,47,28,71,57,65,31,79,57,76,53,36,Drawing,3D Artist
33,43,47,33,62,60,51,41,55,42,46,23,History,Museum Professional
76,47,70,71,21,59,24,45,57,64,29,77,Computer,Software Developer
78,79,22,78,34,31,27,48,37,27,32,55,Urdu,Literature and Education
63,78,78,75,34,67,73,29,80,44,22,62,Sports,Sports Nutritionist/Dietitian
42,36,45,36,37,67,52,20,46,22,76,58,Math,Architecture
34,43,48,30,53,30,43,60,73,33,39,60,Sports,Physical Therapist
67,42,56,20,26,48,46,55,77,43,74,66,Sports,Physical Therapist
56,52,29,25,37,68,30,64,49,60,73,70,Math,Aviation and Aerospace
57,75,36,71,44,28,49,63,26,42,71,38,Urdu,Government and Administrative Services
48,21,43,75,35,40,66,78,66,26,67,66,Drawing,Storyboard Artist
54,51,68,73,32,27,34,78,30,71,27,28,Drawing,Comic Artist/Cartoonist
78,49,36,32,55,57,49,40,37,44,60,24,Marathi,Government and Administrative Services
30,27,55,32,55,23,32,58,41,30,37,36,Drawing,Fine Artist
70,76,27,50,37,71,80,31,58,36,62,30,Geography,Archaeologist
63,43,67,26,46,31,70,67,54,52,66,68,Geography,Geologist
25,67,78,44,80,45,39,48,41,77,62,34,History,Archaeologist
23,43,23,80,72,31,35,61,34,72,22,52,English,Entertainment and Arts
37,73,65,29,51,25,23,20,76,72,25,32,Sports,Sports Coach
55,28,72,40,21,63,50,41,61,74,24,60,Environmental Studies,Environmental Scientist
38,77,79,48,48,71,61,46,57,28,36,75,Hindi,Entertainment and Arts
57,44,51,77,40,73,50,44,63,47,20,34,English,Entertainment and Arts
79,64,62,43,42,26,33,30,70,59,52,61,Marathi,Media and Journalism
60,27,49,64,40,48,66,64,53,58,28,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
46,55,32,24,49,61,23,70,72,61,55,29,Sports,Sports Coach
55,54,35,78,57,69,75,48,54,65,53,56,English,Media and Journalism
34,40,38,40,54,57,58,53,64,32,58,27,Sports,Professional Athlete
58,26,46,38,77,52,69,24,40,46,60,59,History,Documentary Filmmaker
80,61,20,35,44,63,50,27,20,42,49,35,Marathi,Media and Journalism
29,63,50,33,39,45,29,62,43,74,60,37,Environmental Studies,Environmental Scientist
60,25,35,23,31,47,54,63,20,49,71,70,Math,Finance and Investment
47,25,56,33,53,43,63,58,61,59,40,75,Computer,Software Developer
79,73,62,24,42,43,54,65,77,37,79,50,Marathi,Media and Journalism
45,60,32,42,30,34,59,53,27,42,47,21,Urdu,Media and Journalism
23,41,35,64,39,73,47,23,43,76,59,22,Environmental Studies,Environmental Scientist
29,24,52,39,22,58,61,41,74,28,40,55,Sports,Fitness Trainer
58,68,29,43,69,54,59,48,71,26,54,63,Sports,Fitness Trainer
47,57,77,59,32,28,35,78,21,70,55,68,Drawing,Concept Artist
65,40,35,73,66,34,32,51,76,48,30,75,Sports,Professional Athlete
67,80,66,26,49,39,71,80,68,55,64,62,Urdu,Media and Journalism
70,63,33,44,22,75,62,77,41,66,70,48,Drawing,Set Designer/Illustrator for Theatre or Film
26,63,46,54,67,79,62,42,58,39,52,77,Science,Agriculture and Food Sciences
75,31,35,68,45,30,33,77,50,43,74,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
25,56,37,58,77,30,40,30,59,60,50,31,History,Genealogist
52,49,75,24,57,47,32,43,51,60,31,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
22,58,31,28,32,40,72,27,69,63,29,41,Geography,Geospatial Analyst
54,77,62,23,41,36,52,71,80,66,75,45,Sports,Sports Nutritionist/Dietitian
22,63,77,78,37,39,24,66,76,23,70,34,English,Media and Journalism
28,32,25,47,26,51,72,27,73,51,68,47,Sports,Physical Therapist
51,27,35,55,77,24,33,48,29,32,39,43,History,Cultural Heritage Manager
64,79,41,27,55,32,58,56,20,33,75,79,Urdu,Media and Journalism
64,75,53,62,30,54,21,37,27,63,75,74,Urdu,Media and Journalism
65,39,67,33,69,54,71,33,57,54,34,46,Geography,Disaster Management Specialist
24,62,23,62,33,57,54,65,78,73,62,57,Sports,Sports Nutritionist/Dietitian
67,79,36,35,66,59,27,52,23,63,45,28,Urdu,Entertainment and Arts
34,47,50,37,23,28,65,36,42,49,52,72,Computer,Software Developer
69,33,46,30,54,42,80,55,42,70,68,46,Geography,Geographic Information Systems (GIS) Specialist
77,67,65,80,42,49,31,70,26,69,71,68,English,Media and Journalism
73,22,70,60,80,62,78,55,69,43,78,53,History,Documentary Filmmaker
58,30,60,65,63,28,71,76,36,50,38,55,Drawing,Visual Development Artist
31,30,73,62,62,71,36,43,51,41,27,50,Hindi,Government and Administrative Services
60,55,38,61,35,29,24,79,50,75,33,41,Drawing,Storyboard Artist
78,25,24,49,80,44,35,44,62,57,65,37,History,Genealogist
23,22,31,52,64,29,64,48,43,30,64,53,History,Cultural Heritage Manager
50,21,79,65,45,35,27,63,60,71,34,21,Hindi,Media and Journalism
55,25,35,72,31,64,49,51,55,68,80,26,Math,Research and Development (R&D)
43,57,34,40,73,70,28,65,28,36,37,76,Computer,Software Developer
75,68,32,20,40,34,48,57,26,73,27,70,Marathi,Media and Journalism
51,31,30,55,63,78,25,59,29,42,49,64,Science,Agriculture and Food Sciences
59,56,30,54,31,24,30,20,47,25,59,24,Marathi,Media and Journalism
23,22,52,43,26,51,60,34,35,28,71,54,Math,Finance and Investment
22,30,71,25,31,56,22,20,60,70,62,50,Hindi,Entertainment and Arts
77,77,34,68,28,54,33,47,39,61,33,58,Marathi,Media and Journalism
43,58,59,75,28,40,76,77,55,22,68,29,Drawing,3D Artist
65,74,52,41,67,64,76,44,30,29,42,57,Geography,Environmental Consultant
39,75,78,46,73,35,64,46,26,76,76,22,Hindi,Entertainment and Arts
56,63,80,39,31,77,43,74,45,79,47,40,Hindi,Media and Journalism
24,29,43,72,70,66,60,47,39,35,78,27,Math,Architecture
60,46,36,53,31,55,64,44,74,44,38,64,Sports,Sports Coach
36,49,39,55,72,21,43,22,72,77,68,75,Environmental Studies,Environmental Scientist
34,32,46,62,64,46,66,55,39,80,60,43,Environmental Studies,Environmental Scientist
60,28,27,30,39,48,38,23,73,20,78,35,Math,Research and Development (R&D)
68,25,48,22,73,45,28,64,29,59,65,33,History,Genealogist
34,28,57,61,80,80,49,67,74,70,27,69,History,Historian
70,50,48,61,37,78,35,54,44,71,70,64,Science,Interdisciplinary Fields
67,32,58,33,77,32,39,73,33,57,20,56,History,Documentary Filmmaker
38,24,41,46,52,61,65,80,37,28,79,66,Drawing,Storyboard Artist
23,49,25,37,29,58,75,64,28,77,74,63,Environmental Studies,Environmental Scientist
59,37,50,48,23,67,76,76,48,59,34,66,Geography,Urban and Regional Planner
67,44,21,79,44,34,62,77,62,63,42,38,English,Literature and Education
54,23,24,77,74,68,44,60,33,64,21,28,English,Government and Administrative Services
70,65,73,40,48,45,71,43,45,32,65,73,Hindi,Literature and Education
52,61,79,36,36,25,21,76,39,33,23,59,Hindi,Government and Administrative Services
25,73,66,51,67,32,69,31,50,64,79,60,Math,Mathematics and Actuarial Science
43,54,28,51,25,65,72,43,53,42,30,74,Computer,Software Developer
46,41,40,37,75,55,55,27,73,51,46,35,History,Historian
47,48,60,52,27,31,31,65,43,52,32,50,Drawing,3D Artist
21,44,80,31,52,39,43,72,55,41,25,41,Hindi,Literature and Education
41,79,79,57,51,50,23,40,33,49,69,68,Urdu,Literature and Education
33,62,22,21,52,30,74,36,44,68,42,55,Geography,Urban and Regional Planner
38,46,34,25,80,24,78,35,65,53,30,72,History,Historian
61,57,36,72,39,29,28,40,62,38,64,35,English,Literature and Education
26,77,73,39,63,41,32,76,69,76,79,77,Math,Research and Development (R&D)
56,58,71,46,32,53,64,80,20,72,26,70,Drawing,Storyboard Artist
34,65,44,65,78,37,21,61,48,60,62,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
46,21,21,78,66,57,37,40,30,69,64,43,English,Literature and Education
68,42,44,72,47,62,54,38,73,46,24,32,Sports,Professional Athlete
48,22,64,25,35,46,57,67,53,25,30,48,Drawing,Product Designer
46,66,38,54,66,54,76,36,44,69,65,67,Geography,Disaster Management Specialist
21,28,23,30,78,65,71,37,27,25,37,62,History,Genealogist
77,53,61,41,36,39,46,64,72,25,80,25,Math,Engineering
50,71,54,43,28,31,24,64,46,70,78,51,Math,Research and Development (R&D)
43,73,63,50,49,63,32,29,34,66,21,20,Urdu,Media and Journalism
66,63,22,60,41,55,49,31,50,38,58,22,Marathi,Literature and Education
48,50,45,69,59,42,74,32,73,80,21,29,Environmental Studies,Environmental Scientist
57,69,53,41,32,48,32,65,49,31,59,64,Urdu,Media and Journalism
32,57,73,47,46,27,25,22,37,27,49,32,Hindi,Literature and Education
55,45,43,52,32,37,22,57,31,54,66,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
39,77,42,54,74,58,39,52,29,29,57,38,Urdu,Media and Journalism
62,64,29,76,77,34,56,48,53,22,53,49,History,Documentary Filmmaker
26,33,37,37,47,53,65,52,23,60,36,57,Geography,Meteorologist
80,26,79,66,41,53,41,58,25,36,26,35,Marathi,Literature and Education
77,27,24,36,62,47,46,80,62,43,65,67,Drawing,Fashion Designer
43,49,24,49,41,51,33,61,58,45,32,34,Drawing,3D Artist
67,57,26,64,75,76,44,24,21,39,76,78,Computer,Software Developer
69,80,26,77,32,68,28,39,48,23,50,43,Urdu,Media and Journalism
44,55,77,37,52,35,75,56,26,46,74,58,Hindi,Media and Journalism
40,58,77,69,56,39,44,40,20,37,58,52,Hindi,Entertainment and Arts
68,62,54,73,32,67,75,22,38,47,76,47,Math,Architecture
40,20,59,36,52,55,61,27,67,38,21,42,Sports,Fitness Trainer
55,26,34,30,62,22,56,58,26,37,47,51,History,Cultural Heritage Manager
24,23,32,36,45,41,42,57,46,41,33,31,Drawing,Visual Development Artist
40,69,75,70,20,58,67,76,31,43,20,34,Drawing,3D Artist
72,38,69,61,71,52,44,57,54,69,73,68,Math,Engineering
26,32,50,71,70,69,77,76,35,62,69,22,Geography,Meteorologist
77,29,74,75,46,70,63,22,47,20,76,35,Marathi,Government and Administrative Services
58,31,46,60,69,37,34,80,38,75,49,33,Drawing,Concept Artist
20,65,77,23,23,70,47,43,30,28,47,64,Hindi,Government and Administrative Services
27,49,55,26,59,26,30,76,22,47,32,50,Drawing,Set Designer/Illustrator for Theatre or Film
55,35,31,59,55,28,38,72,43,57,76,58,Math,Aviation and Aerospace
53,42,53,61,36,31,36,79,79,22,28,53,Drawing,Fine Artist
72,46,66,61,21,77,72,59,60,31,44,61,Science,Agriculture and Food Sciences
26,65,63,43,23,59,70,51,23,32,51,69,Geography,Archaeologist
41,65,78,33,76,45,37,32,67,42,42,29,Hindi,Media and Journalism
55,49,79,56,32,60,43,70,36,74,68,30,Hindi,Government and Administrative Services
41,53,48,27,24,79,41,59,78,62,63,26,Science,Agriculture and Food Sciences
57,76,39,36,33,47,54,35,59,43,74,31,Urdu,Entertainment and Arts
22,27,30,77,55,58,45,23,24,47,72,42,English,Government and Administrative Services
62,40,75,53,76,28,66,73,49,55,67,74,History,Historian
47,29,23,68,76,44,58,34,79,46,73,25,Sports,Sports Nutritionist/Dietitian
56,20,50,58,24,33,40,28,64,70,63,44,Environmental Studies,Environmental Scientist
68,40,76,78,73,79,76,59,74,38,37,69,Science,Agriculture and Food Sciences
51,78,36,46,49,67,40,56,23,21,67,73,Urdu,Literature and Education
62,64,45,72,34,27,78,58,44,55,80,28,Math,Mathematics and Actuarial Science
67,59,41,34,45,23,73,24,78,39,59,69,Sports,Professional Athlete
78,28,45,43,59,25,77,33,78,57,22,67,Marathi,Literature and Education
80,63,41,66,21,39,58,23,59,37,20,75,Marathi,Government and Administrative Services
56,79,58,45,27,20,46,79,28,69,41,21,Urdu,Entertainment and Arts
69,74,74,73,35,45,54,68,58,61,53,54,Urdu,Entertainment and Arts
25,46,28,73,22,58,56,39,43,73,39,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
66,52,32,37,69,55,30,48,47,72,71,41,Environmental Studies,Environmental Scientist
79,54,33,27,34,47,69,29,33,61,70,76,Marathi,Literature and Education
75,21,58,39,56,27,67,66,74,41,26,63,Marathi,Entertainment and Arts
63,62,57,48,41,56,27,49,60,29,58,45,Marathi,Literature and Education
25,54,36,67,74,61,59,73,24,78,60,59,Environmental Studies,Environmental Scientist
39,22,24,58,54,75,34,36,50,29,42,59,Science,Agriculture and Food Sciences
