Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
88,37,61,76,65,53,74,68,42,83,32,43,Marathi,Government and Administrative Services
54,52,90,52,52,62,59,80,33,75,40,31,Hindi,Media and Journalism
86,79,76,81,50,52,83,45,49,87,35,54,Environmental Studies,Environmental Scientist
31,68,53,76,67,35,65,64,66,82,84,60,Math,Finance and Investment
85,74,78,41,66,47,34,44,32,88,48,62,Environmental Studies,Environmental Scientist
62,47,80,52,79,70,33,86,45,75,30,56,Drawing,Concept Artist
56,34,49,80,52,72,58,62,77,43,32,53,English,Literature and Education
52,43,81,76,82,84,81,55,41,80,63,51,Science,Allied Healthcare Professions
49,61,35,57,63,67,81,70,38,65,43,45,Geography,Geotechnical Engineer
57,72,71,68,43,81,54,83,46,88,30,61,Environmental Studies,Environmental Scientist
82,47,36,36,61,35,49,37,70,52,87,78,Math,Engineering
79,78,58,56,40,74,41,58,76,41,89,44,Math,Architecture
60,83,46,67,84,33,37,90,66,59,75,36,Drawing,Concept Artist
75,87,66,65,57,31,68,63,40,88,88,43,Environmental Studies,Environmental Scientist
84,35,56,55,45,54,78,54,56,86,55,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
44,79,88,43,59,31,36,66,54,69,49,37,Hindi,Government and Administrative Services
36,83,33,78,83,39,63,41,40,63,70,78,Urdu,Entertainment and Arts
59,61,53,63,44,58,82,60,63,77,81,82,Geography,Disaster Management Specialist
78,70,64,83,80,35,78,77,37,53,44,84,Computer,Software Developer
45,48,59,61,48,45,46,68,81,83,64,47,Environmental Studies,Environmental Scientist
78,40,46,89,90,83,86,62,44,49,76,45,History,Historian
53,53,76,63,52,63,49,57,51,44,76,74,Hindi,Media and Journalism
70,76,53,90,76,35,53,65,87,80,70,79,English,Corporate and Business Communication
33,45,58,76,63,83,71,42,48,57,71,43,Science,Education and Academia
74,49,53,57,88,55,80,46,64,54,67,57,History,Documentary Filmmaker
41,41,37,39,64,60,81,81,86,59,72,54,Sports,Sports Nutritionist/Dietitian
51,59,52,79,51,64,72,36,89,82,72,47,Sports,Physical Therapist
36,54,58,34,76,54,33,87,66,64,59,73,Drawing,Concept Artist
51,46,89,56,66,48,75,59,64,79,62,42,Hindi,Government and Administrative Services
44,85,81,33,78,62,61,71,36,89,35,89,Environmental Studies,Environmental Scientist
42,76,57,38,45,86,49,85,59,45,78,69,Science,Interdisciplinary Fields
31,82,43,64,34,41,34,63,82,49,58,52,Urdu,Media and Journalism
74,82,86,45,75,54,76,74,43,73,89,64,Math,Architecture
55,64,81,72,68,52,72,80,85,35,86,44,Math,Research and Development (R&D)
46,42,90,72,31,87,69,57,86,41,60,56,Hindi,Literature and Education
78,67,51,44,33,61,49,85,41,71,31,85,Drawing,Comic Artist/Cartoonist
77,69,60,80,86,45,84,33,64,77,36,49,History,Genealogist
34,52,87,83,39,79,90,85,83,30,50,70,Geography,Disaster Management Specialist
57,73,32,46,36,71,54,84,31,69,52,59,Drawing,Visual Development Artist
42,82,90,31,52,73,63,45,83,79,53,52,Hindi,Media and Journalism
52,67,85,87,68,77,54,56,56,72,54,39,English,Government and Administrative Services
45,47,40,32,76,78,43,76,43,40,79,35,Math,Aviation and Aerospace
65,45,52,34,80,46,74,30,78,57,73,87,Computer,Software Developer
51,33,69,31,73,73,62,76,34,50,73,72,Drawing,Storyboard Artist
40,84,65,38,39,52,90,32,67,82,84,89,Geography,Environmental Consultant
85,39,79,70,71,49,74,52,78,70,35,40,Marathi,Entertainment and Arts
33,84,49,35,49,48,62,85,76,58,40,45,Drawing,Storyboard Artist
34,89,53,57,82,82,45,47,39,30,36,47,Urdu,Government and Administrative Services
83,89,30,81,67,71,35,38,69,38,37,57,Urdu,Entertainment and Arts
77,41,83,82,39,66,89,63,77,47,70,47,Geography,Geotechnical Engineer
37,60,78,55,49,82,70,87,88,50,50,66,Sports,Fitness Trainer
50,67,36,80,64,56,75,80,34,77,58,82,Computer,Software Developer
41,85,58,88,87,57,88,90,57,35,90,60,Drawing,Concept Artist
43,89,80,66,44,57,42,89,87,79,64,62,Urdu,Media and Journalism
77,69,49,50,66,78,77,85,88,64,40,35,Sports,Physical Therapist
79,46,48,41,74,46,88,64,80,78,70,67,Geography,Environmental Consultant
57,58,46,42,73,39,74,69,48,66,62,73,Geography,Urban and Regional Planner
40,31,78,71,65,31,41,35,56,76,87,76,Math,Research and Development (R&D)
58,66,71,57,34,62,48,33,33,52,41,35,Hindi,Government and Administrative Services
39,63,38,76,46,77,36,54,51,76,89,57,Math,Aviation and Aerospace
76,77,90,31,36,73,87,36,58,75,78,50,Hindi,Entertainment and Arts
59,35,71,61,48,45,57,59,89,88,64,75,Sports,Sports Coach
34,77,72,89,45,88,50,35,35,52,86,59,English,Government and Administrative Services
43,42,55,41,30,66,70,58,79,57,86,30,Math,Research and Development (R&D)
67,64,60,81,50,55,55,36,39,60,66,44,English,Entertainment and Arts
69,38,73,55,38,31,67,60,87,51,38,35,Sports,Sports Nutritionist/Dietitian
56,81,50,89,47,49,79,53,87,51,53,46,English,Entertainment and Arts
34,80,71,64,33,35,59,58,34,89,75,38,Environmental Studies,Environmental Scientist
35,32,34,70,39,75,55,55,58,71,52,55,Science,Healthcare and Medicine
81,49,33,50,49,58,37,50,47,69,51,79,Marathi,Literature and Education
33,32,88,47,35,34,33,40,57,90,82,49,Environmental Studies,Environmental Scientist
51,39,52,47,78,85,52,75,59,61,60,78,Science,Agriculture and Food Sciences
85,55,66,87,75,76,31,44,87,47,76,45,English,Entertainment and Arts
38,38,50,63,77,49,84,41,65,73,88,60,Math,Engineering
42,31,51,86,68,65,68,59,62,35,35,41,English,Corporate and Business Communication
62,82,49,74,47,38,36,88,62,74,53,78,Drawing,Fine Artist
37,77,38,41,50,83,62,75,49,65,30,39,Science,Education and Academia
63,37,78,68,73,67,37,34,53,73,65,31,Hindi,Entertainment and Arts
73,34,80,51,47,74,31,42,42,73,76,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
60,83,34,70,83,47,40,49,55,68,51,83,Urdu,Government and Administrative Services
31,80,33,80,33,71,45,70,33,44,65,63,Urdu,Entertainment and Arts
32,45,65,53,54,89,32,38,52,36,47,41,Science,Education and Academia
61,84,60,36,52,45,38,47,31,78,52,38,Urdu,Media and Journalism
34,84,43,65,60,53,81,75,83,33,63,81,Urdu,Entertainment and Arts
79,88,75,71,39,73,54,43,83,86,88,85,Urdu,Literature and Education
36,53,72,46,35,89,62,38,76,81,46,30,Science,Allied Healthcare Professions
51,69,80,57,39,49,66,33,48,68,47,36,Hindi,Entertainment and Arts
51,67,64,87,81,35,30,69,86,80,83,68,English,Entertainment and Arts
33,71,80,64,39,77,40,79,59,37,55,40,Hindi,Media and Journalism
85,81,54,59,37,30,34,80,61,44,55,36,Marathi,Media and Journalism
37,67,62,62,64,45,44,71,81,80,34,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
86,68,82,77,69,30,38,89,81,77,88,46,Drawing,Animator
79,85,48,85,47,33,45,65,44,81,44,45,Urdu,Entertainment and Arts
50,64,50,33,53,44,56,88,78,83,34,82,Drawing,3D Artist
63,41,46,80,33,68,35,36,75,66,87,90,Computer,Software Developer
42,56,38,50,48,37,75,60,43,88,37,79,Environmental Studies,Environmental Scientist
33,81,67,46,48,59,41,47,40,71,62,89,Computer,Software Developer
68,48,87,30,52,79,62,58,81,52,71,81,Hindi,Literature and Education
50,36,80,57,82,78,74,68,87,70,32,80,Sports,Sports Nutritionist/Dietitian
39,61,41,73,89,75,49,53,82,51,57,56,History,Museum Professional
84,45,62,73,53,57,69,35,76,80,83,76,Marathi,Government and Administrative Services
59,81,48,43,74,74,37,30,55,31,52,77,Urdu,Government and Administrative Services
75,47,61,46,76,71,36,80,71,39,67,44,Drawing,Comic Artist/Cartoonist
79,60,83,48,87,49,39,83,44,82,32,43,History,Historian
76,55,73,48,33,45,55,73,40,68,61,57,Marathi,Entertainment and Arts
61,52,72,30,52,68,30,84,32,42,52,64,Drawing,3D Artist
89,46,76,59,75,41,70,71,69,77,46,55,Marathi,Entertainment and Arts
63,52,40,69,75,37,50,78,45,60,57,63,Drawing,Comic Artist/Cartoonist
37,81,52,65,70,30,43,30,71,74,52,62,Urdu,Government and Administrative Services
82,43,37,45,48,48,82,63,69,64,50,40,Marathi,Entertainment and Arts
48,54,83,41,68,65,50,80,34,31,69,65,Hindi,Government and Administrative Services
70,32,64,66,66,42,73,68,30,70,55,53,Geography,Urban and Regional Planner
72,89,57,75,75,74,88,90,72,48,31,57,Drawing,Concept Artist
38,38,33,86,41,84,90,73,69,63,80,30,Geography,Disaster Management Specialist
77,58,50,62,77,45,80,75,88,47,84,87,Sports,Fitness Trainer
64,30,45,75,30,80,83,58,84,45,38,82,Sports,Sports Coach
89,62,47,63,84,66,58,57,72,72,38,56,Marathi,Media and Journalism
65,84,37,87,43,59,31,75,74,49,42,85,English,Corporate and Business Communication
35,80,39,72,43,58,54,62,87,60,41,35,Sports,Sports Nutritionist/Dietitian
47,78,35,54,63,86,88,64,40,57,87,80,Geography,Geologist
39,46,47,76,46,70,34,78,81,40,87,34,Math,Engineering
69,58,42,80,68,42,43,69,84,85,63,30,Environmental Studies,Environmental Scientist
40,86,62,75,55,73,38,53,58,58,89,42,Math,Research and Development (R&D)
32,74,83,58,75,82,32,66,78,79,46,52,Hindi,Government and Administrative Services
35,62,56,83,53,78,50,64,90,89,87,76,Sports,Sports Coach
37,66,35,31,63,66,60,53,35,49,42,33,Urdu,Media and Journalism
70,66,61,35,40,34,83,69,90,57,53,48,Sports,Physical Therapist
35,72,75,58,32,42,30,56,80,74,84,61,Math,Aviation and Aerospace
81,65,73,66,83,51,33,87,32,34,90,57,Math,Mathematics and Actuarial Science
85,62,68,65,79,61,86,68,90,83,50,68,Sports,Sports Coach
69,31,69,75,87,59,70,44,44,74,69,70,History,Historian
80,45,61,36,57,49,38,63,50,89,37,54,Environmental Studies,Environmental Scientist
30,87,33,82,89,46,70,31,88,57,84,85,History,Genealogist
49,40,79,66,37,87,38,41,81,81,59,59,Science,Allied Healthcare Professions
82,45,48,37,63,62,80,41,84,85,73,70,Environmental Studies,Environmental Scientist
46,55,75,57,56,82,32,77,30,78,84,53,Math,Research and Development (R&D)
43,70,39,36,36,61,81,35,59,60,38,71,Geography,Urban and Regional Planner
51,88,40,78,74,47,88,41,58,83,38,48,Urdu,Media and Journalism
85,60,45,65,41,64,82,43,49,87,89,43,Math,Engineering
51,31,84,71,79,56,36,60,79,60,68,40,Hindi,Entertainment and Arts
88,46,90,69,72,78,68,62,78,78,33,44,Hindi,Literature and Education
78,43,37,32,76,69,90,85,56,41,43,61,Geography,Geographic Information Systems (GIS) Specialist
34,79,47,41,66,51,30,86,76,81,64,66,Drawing,3D Artist
73,69,43,78,46,83,33,55,57,85,43,40,Environmental Studies,Environmental Scientist
40,87,65,82,30,54,35,43,42,58,80,65,Urdu,Government and Administrative Services
56,90,90,66,50,54,88,73,59,63,90,42,Urdu,Entertainment and Arts
52,32,83,68,82,33,81,85,55,38,68,67,Drawing,Concept Artist
76,54,35,74,87,60,43,64,54,72,32,87,History,Historian
67,56,53,74,48,78,66,78,32,73,80,56,Math,Engineering
67,86,51,65,56,36,59,49,74,67,47,39,Urdu,Entertainment and Arts
88,51,41,89,56,88,40,58,74,50,33,57,English,Government and Administrative Services
81,43,72,42,67,54,53,43,31,52,82,77,Math,Engineering
38,66,76,75,81,78,41,58,87,75,52,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
86,33,33,62,41,35,90,51,68,33,84,79,Geography,Geographic Information Systems (GIS) Specialist
77,31,76,68,45,36,74,65,31,88,41,86,Environmental Studies,Environmental Scientist
45,78,72,32,52,63,90,51,45,51,48,39,Geography,Geospatial Analyst
88,36,72,50,88,86,59,88,37,54,72,81,Marathi,Media and Journalism
68,72,78,60,35,51,79,61,62,46,62,65,Geography,Geospatial Analyst
39,70,48,84,82,56,75,39,80,48,43,51,English,Entertainment and Arts
74,74,44,89,51,76,59,73,58,51,48,50,English,Media and Journalism
90,34,48,63,59,31,37,30,31,70,56,31,Marathi,Media and Journalism
36,59,66,79,62,64,47,75,86,31,82,67,Sports,Physical Therapist
58,30,51,51,74,52,84,67,69,90,56,41,Environmental Studies,Environmental Scientist
87,64,79,84,79,70,71,59,87,44,69,80,Marathi,Media and Journalism
84,62,35,68,68,41,37,61,40,64,36,77,Marathi,Entertainment and Arts
59,43,69,70,63,34,85,32,32,46,35,88,Computer,Software Developer
60,89,50,34,52,43,83,79,40,69,82,51,Urdu,Government and Administrative Services
86,68,60,84,75,30,70,64,77,74,59,44,Marathi,Media and Journalism
85,70,67,39,39,84,85,44,82,58,74,35,Marathi,Literature and Education
58,39,35,55,70,74,62,89,35,65,75,74,Drawing,Fine Artist
87,46,63,82,41,45,59,49,85,39,67,82,Marathi,Government and Administrative Services
62,39,32,89,36,53,50,44,47,75,53,83,English,Entertainment and Arts
40,61,50,76,51,58,78,55,81,67,35,42,Sports,Sports Nutritionist/Dietitian
43,73,40,43,63,39,45,69,31,37,39,40,Urdu,Media and Journalism
41,48,31,42,58,73,84,61,39,32,85,58,Math,Architecture
60,45,82,33,61,82,78,76,46,89,31,34,Environmental Studies,Environmental Scientist
56,51,52,69,83,52,31,34,89,75,85,42,Sports,Fitness Trainer
52,46,82,52,85,75,85,72,90,63,74,33,Sports,Fitness Trainer
83,32,88,83,56,61,53,55,45,71,85,83,Hindi,Entertainment and Arts
47,43,63,43,67,46,46,53,32,39,32,38,History,Cultural Heritage Manager
72,45,45,53,66,83,32,73,42,90,62,42,Environmental Studies,Environmental Scientist
71,67,40,90,78,33,90,61,60,65,88,75,English,Entertainment and Arts
34,86,62,41,90,75,56,70,65,48,60,57,History,Museum Professional
53,37,89,72,34,39,81,47,44,34,53,32,Hindi,Media and Journalism
73,31,76,44,40,34,59,45,88,58,40,83,Sports,Physical Therapist
59,88,50,70,68,74,56,69,62,45,58,88,Urdu,Government and Administrative Services
39,31,77,78,73,33,43,34,38,61,69,65,English,Government and Administrative Services
90,71,79,51,76,64,85,80,71,34,67,72,Marathi,Entertainment and Arts
76,90,69,47,60,81,69,72,55,56,44,81,Urdu,Literature and Education
54,56,55,85,66,68,61,40,74,42,51,40,English,Literature and Education
83,55,48,55,53,41,40,39,42,38,61,84,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
81,51,33,72,75,52,34,44,86,81,81,36,Sports,Fitness Trainer
45,74,56,45,84,69,45,63,88,70,55,47,Sports,Fitness Trainer
65,43,51,77,53,65,53,60,51,58,70,34,English,Literature and Education
89,86,72,80,79,82,80,66,90,57,73,59,Sports,Professional Athlete
40,54,51,43,67,56,90,78,53,52,74,88,Geography,Disaster Management Specialist
36,34,55,33,41,45,62,53,59,47,50,49,Geography,Urban and Regional Planner
30,49,75,77,61,82,34,39,32,33,41,60,Science,Education and Academia
41,76,67,72,57,44,35,34,60,52,39,60,Urdu,Literature and Education
36,30,80,36,60,50,37,90,36,58,43,66,Drawing,Concept Artist
34,62,79,56,60,80,31,64,76,60,47,48,Science,Education and Academia
83,41,56,82,83,52,86,64,66,46,80,68,Geography,Geologist
39,40,85,88,51,56,66,52,63,69,46,65,English,Entertainment and Arts
79,61,60,84,57,46,54,45,38,84,84,69,English,Government and Administrative Services
56,87,58,64,30,86,79,54,62,41,31,38,Urdu,Media and Journalism
86,30,47,61,53,84,38,66,80,56,68,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
51,54,45,77,34,36,52,51,48,85,68,63,Environmental Studies,Environmental Scientist
38,54,57,46,53,48,83,73,84,45,32,33,Sports,Fitness Trainer
65,87,68,51,83,55,56,41,78,68,57,64,Urdu,Government and Administrative Services
55,50,66,88,36,73,39,30,66,81,32,68,English,Corporate and Business Communication
58,57,58,50,80,84,86,88,37,41,89,59,Math,Architecture
37,44,64,68,61,38,54,43,48,57,64,51,English,Government and Administrative Services
90,52,47,47,56,33,60,74,48,82,40,60,Marathi,Government and Administrative Services
38,80,39,54,45,31,52,66,31,73,84,74,Math,Aviation and Aerospace
80,74,49,50,38,45,83,60,59,73,44,59,Geography,Meteorologist
50,56,88,54,78,54,73,57,81,54,53,50,Hindi,Literature and Education
89,41,52,68,47,68,61,47,77,68,83,46,Marathi,Entertainment and Arts
55,81,58,77,82,40,90,71,76,32,76,51,Geography,Geographic Information Systems (GIS) Specialist
42,54,76,69,36,33,53,65,56,47,31,33,Hindi,Media and Journalism
42,90,58,68,85,78,74,52,36,57,73,31,Urdu,Government and Administrative Services
90,87,53,86,62,73,51,73,47,86,33,76,Marathi,Government and Administrative Services
70,85,61,36,71,77,57,79,65,62,41,44,Urdu,Government and Administrative Services
69,54,60,83,87,74,71,40,72,89,62,30,Environmental Studies,Environmental Scientist
81,32,45,55,75,58,60,46,68,37,69,77,Marathi,Media and Journalism
74,90,72,65,42,67,90,51,79,41,72,34,Urdu,Government and Administrative Services
69,55,42,52,51,70,45,33,76,70,70,90,Computer,Software Developer
73,84,35,51,72,54,58,63,48,75,52,30,Urdu,Media and Journalism
68,73,85,78,79,82,50,65,51,73,79,56,Hindi,Entertainment and Arts
48,84,45,50,87,32,48,54,68,38,37,75,History,Cultural Heritage Manager
59,67,70,55,82,77,36,58,82,62,32,50,History,Documentary Filmmaker
43,65,73,86,90,89,68,74,50,78,33,32,History,Museum Professional
87,47,64,90,66,40,86,72,71,55,50,57,English,Literature and Education
41,31,32,90,32,54,35,89,70,86,35,88,English,Government and Administrative Services
66,69,45,49,43,77,65,60,76,56,75,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
70,80,66,35,43,75,47,76,49,43,46,80,Urdu,Literature and Education
82,90,79,53,83,45,46,87,81,48,31,76,Urdu,Entertainment and Arts
83,52,79,63,45,62,73,88,60,72,89,47,Math,Research and Development (R&D)
52,78,55,47,73,49,74,57,70,53,61,30,Urdu,Government and Administrative Services
60,44,68,60,42,78,84,38,90,75,72,32,Sports,Sports Nutritionist/Dietitian
65,70,58,44,55,42,60,72,59,69,66,50,Drawing,Set Designer/Illustrator for Theatre or Film
35,65,89,73,43,65,73,39,63,39,32,64,Hindi,Entertainment and Arts
90,76,51,41,58,81,37,44,76,69,78,61,Marathi,Entertainment and Arts
47,38,67,70,62,81,40,71,81,35,57,62,Science,Agriculture and Food Sciences
89,43,39,31,82,65,71,81,88,40,66,85,Marathi,Literature and Education
77,64,71,53,69,64,60,72,62,57,66,43,Marathi,Literature and Education
31,71,45,69,86,51,88,49,90,71,42,77,Sports,Professional Athlete
77,34,67,52,80,68,61,87,77,70,58,73,Drawing,Graphic Designer
64,42,55,41,35,31,79,47,56,62,58,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
76,86,64,43,62,38,30,75,34,31,46,71,Urdu,Media and Journalism
83,90,87,61,36,38,84,60,78,48,70,71,Urdu,Government and Administrative Services
89,57,44,47,61,90,87,82,58,68,77,57,Science,Healthcare and Medicine
66,54,81,48,62,76,42,46,56,41,88,41,Math,Architecture
58,48,30,43,80,67,57,80,73,36,90,37,Math,Research and Development (R&D)
66,77,73,90,85,85,46,47,80,64,61,44,English,Entertainment and Arts
86,41,71,87,71,35,83,45,70,38,78,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
33,79,45,45,80,79,83,59,56,50,77,44,Geography,Geographic Information Systems (GIS) Specialist
34,88,47,72,35,63,43,42,47,72,62,37,Urdu,Entertainment and Arts
82,50,48,53,53,62,39,30,42,79,74,74,Marathi,Entertainment and Arts
51,90,44,60,48,65,41,57,55,67,58,38,Urdu,Entertainment and Arts
54,44,61,88,76,67,38,53,58,68,84,90,Computer,Software Developer
74,47,38,63,41,52,63,89,87,86,66,40,Drawing,Product Designer
69,66,87,32,50,47,55,42,85,38,41,84,Hindi,Entertainment and Arts
78,53,71,74,58,34,52,79,64,64,82,79,Math,Finance and Investment
78,32,77,84,82,32,86,48,89,42,74,36,Sports,Physical Therapist
33,37,43,90,90,53,65,59,72,51,49,83,English,Government and Administrative Services
55,61,83,59,78,72,51,72,85,64,68,84,Sports,Sports Nutritionist/Dietitian
60,77,60,39,89,33,67,84,74,86,77,74,History,Historian
45,71,50,81,33,32,30,82,51,89,60,90,Computer,Software Developer
79,72,43,37,32,53,69,71,32,84,41,55,Environmental Studies,Environmental Scientist
40,78,40,65,66,30,51,35,33,54,78,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
86,39,32,49,45,44,68,32,72,59,55,33,Marathi,Government and Administrative Services
43,85,38,71,56,72,76,61,70,85,46,87,Computer,Software Developer
34,86,80,31,38,47,40,61,41,85,45,30,Urdu,Entertainment and Arts
82,60,31,87,35,81,76,55,88,35,75,42,Sports,Sports Nutritionist/Dietitian
90,40,71,64,64,63,62,46,82,48,51,39,Marathi,Government and Administrative Services
